HourlyWindDirection,HourlyWindSpeed,PrevHourlyWindDirection,PrevHourlyWindSpeed,TimeOfDay,TimeOfYear
160,7,150,11,0.427083333333333,0.576512557077626
160,8,160,7,0.440972222222222,0.576550608828006
140,9,160,8,0.454861111111111,0.576588660578387
130,8,140,9,0.46875,0.576626712328767
140,8,130,8,0.482638888888889,0.576664764079148
130,7,140,8,0.496527777777778,0.576702815829528
120,7,130,7,0.510416666666667,0.576740867579909
130,8,120,7,0.524305555555556,0.576778919330289
VRB,8,130,8,0.538194444444444,0.57681697108067
140,7,VRB,8,0.552083333333333,0.57685502283105
140,7,140,7,0.565972222222222,0.576893074581431
170,9,140,7,0.579861111111111,0.576931126331811
170,6,170,9,0.59375,0.576969178082192
160,6,170,6,0.607638888888889,0.577007229832572
150,3,160,6,0.621527777777778,0.577045281582953
170,3,150,3,0.635416666666667,0.577083333333333
130,6,170,3,0.649305555555556,0.577121385083714
140,6,130,6,0.663194444444444,0.577159436834094
140,5,140,6,0.677083333333333,0.577197488584475
130,3,140,5,0.690972222222222,0.577235540334855
000,0,130,3,0.704861111111111,0.577273592085236
000,0,000,0,0.71875,0.577311643835616
140,5,000,0,0.732638888888889,0.577349695585997
100,3,140,5,0.75,0.577397260273973
120,3,100,3,0.760416666666667,0.577425799086758
000,0,120,3,0.774305555555556,0.577463850837138
000,0,000,0,0.788194444444444,0.577501902587519
000,0,000,0,0.802083333333333,0.5775399543379
000,0,000,0,0.815972222222222,0.57757800608828
000,0,000,0,0.829861111111111,0.577616057838661
000,0,000,0,0.84375,0.577654109589041
000,0,000,0,0.857638888888889,0.577692161339422
000,0,000,0,0.871527777777778,0.577730213089802
000,0,000,0,0.885416666666667,0.577768264840183
000,0,000,0,0.899305555555556,0.577806316590563
000,0,000,0,0.913194444444444,0.577844368340944
000,0,000,0,0.927083333333333,0.577882420091324
000,0,000,0,0.940972222222222,0.577920471841705
000,0,000,0,0.954861111111111,0.577958523592085
000,0,000,0,0.96875,0.577996575342466
000,0,000,0,0.982638888888889,0.578034627092846
000,0,000,0,0.996527777777778,0.578072678843227
,,000,0,0.999305555555556,0.578080289193303
000,0,,,0.0104166666666667,0.578110730593607
000,0,000,0,0.0243055555555556,0.578148782343988
000,0,000,0,0.0381944444444444,0.578186834094368
000,0,000,0,0.0520833333333333,0.578224885844749
000,0,000,0,0.0659722222222222,0.578262937595129
210,3,000,0,0.0798611111111111,0.57830098934551
220,3,210,3,0.09375,0.57833904109589
000,0,220,3,0.107638888888889,0.578377092846271
260,3,000,0,0.121527777777778,0.578415144596651
000,0,260,3,0.135416666666667,0.578453196347032
300,3,000,0,0.149305555555556,0.578491248097412
000,0,300,3,0.163194444444444,0.578529299847793
020,3,000,0,0.177083333333333,0.578567351598174
000,0,020,3,0.190972222222222,0.578605403348554
000,0,000,0,0.204861111111111,0.578643455098935
340,3,000,0,0.21875,0.578681506849315
330,3,340,3,0.232638888888889,0.578719558599696
000,0,330,3,0.246527777777778,0.578757610350076
000,0,000,0,0.260416666666667,0.578795662100457
320,6,000,0,0.274305555555556,0.578833713850837
320,5,320,6,0.288194444444444,0.578871765601218
330,5,320,5,0.302083333333333,0.578909817351598
330,5,330,5,0.315972222222222,0.578947869101979
330,6,330,5,0.329861111111111,0.578985920852359
310,9,330,6,0.34375,0.57902397260274
340,7,310,9,0.357638888888889,0.57906202435312
330,5,340,7,0.371527777777778,0.579100076103501
020,3,330,5,0.385416666666667,0.579138127853881
010,3,020,3,0.399305555555556,0.579176179604262
310,5,010,3,0.413194444444444,0.579214231354642
340,5,310,5,0.427083333333333,0.579252283105023
330,3,340,5,0.440972222222222,0.579290334855403
030,3,330,3,0.454861111111111,0.579328386605784
030,7,030,3,0.46875,0.579366438356164
330,5,030,7,0.482638888888889,0.579404490106545
340,3,330,5,0.496527777777778,0.579442541856925
000,0,340,3,0.510416666666667,0.579480593607306
360,3,000,0,0.524305555555556,0.579518645357686
320,6,360,3,0.538194444444444,0.579556697108067
310,7,320,6,0.552083333333333,0.579594748858448
330,7,310,7,0.565972222222222,0.579632800608828
340,5,330,7,0.579861111111111,0.579670852359209
340,5,340,5,0.59375,0.579708904109589
020,6,340,5,0.607638888888889,0.57974695585997
010,7,020,6,0.621527777777778,0.57978500761035
360,6,010,7,0.635416666666667,0.579823059360731
360,3,360,6,0.649305555555556,0.579861111111111
350,3,360,3,0.663194444444444,0.579899162861492
340,7,350,3,0.677083333333333,0.579937214611872
010,5,340,7,0.690972222222222,0.579975266362253
030,5,010,5,0.704861111111111,0.580013318112633
350,3,030,5,0.71875,0.580051369863014
010,5,350,3,0.732638888888889,0.580089421613394
000,0,010,5,0.760416666666667,0.580165525114155
000,0,000,0,0.774305555555556,0.580203576864536
000,0,000,0,0.788194444444444,0.580241628614916
000,0,000,0,0.802083333333333,0.580279680365297
000,0,000,0,0.815972222222222,0.580317732115677
000,0,000,0,0.833333333333333,0.580365296803653
000,0,000,0,0.84375,0.580393835616438
000,0,000,0,0.857638888888889,0.580431887366819
000,0,000,0,0.875,0.580479452054795
000,0,000,0,0.885416666666667,0.58050799086758
000,0,000,0,0.899305555555556,0.58054604261796
000,0,000,0,0.916666666666667,0.580593607305936
000,0,000,0,0.927083333333333,0.580622146118721
000,0,000,0,0.940972222222222,0.580660197869102
000,0,000,0,0.958333333333333,0.580707762557078
000,0,000,0,0.96875,0.580736301369863
000,0,000,0,0.982638888888889,0.580774353120244
000,0,000,0,0.996527777777778,0.580812404870624
,,000,0,0.999305555555556,0.5808200152207
000,0,,,0.0104166666666667,0.580850456621005
000,0,000,0,0.0243055555555556,0.580888508371385
000,0,000,0,0.0381944444444444,0.580926560121766
000,0,000,0,0.0520833333333333,0.580964611872146
000,0,000,0,0.0659722222222222,0.581002663622527
000,0,000,0,0.0798611111111111,0.581040715372907
000,0,000,0,0.09375,0.581078767123288
000,0,000,0,0.107638888888889,0.581116818873668
000,0,000,0,0.121527777777778,0.581154870624049
000,0,000,0,0.135416666666667,0.581192922374429
000,0,000,0,0.149305555555556,0.58123097412481
000,0,000,0,0.163194444444444,0.58126902587519
000,0,000,0,0.177083333333333,0.581307077625571
000,0,000,0,0.190972222222222,0.581345129375951
000,0,000,0,0.204861111111111,0.581383181126332
000,0,000,0,0.21875,0.581421232876712
000,0,000,0,0.232638888888889,0.581459284627093
000,0,000,0,0.246527777777778,0.581497336377473
000,0,000,0,0.260416666666667,0.581535388127854
000,0,000,0,0.274305555555556,0.581573439878234
000,0,000,0,0.288194444444444,0.581611491628615
170,3,000,0,0.302083333333333,0.581649543378995
180,5,170,3,0.315972222222222,0.581687595129376
180,3,180,5,0.329861111111111,0.581725646879756
180,6,180,3,0.34375,0.581763698630137
210,8,180,6,0.357638888888889,0.581801750380518
210,7,210,8,0.371527777777778,0.581839802130898
180,5,210,7,0.385416666666667,0.581877853881279
190,5,180,5,0.399305555555556,0.581915905631659
210,7,190,5,0.413194444444444,0.58195395738204
180,7,210,7,0.427083333333333,0.58199200913242
200,7,180,7,0.440972222222222,0.582030060882801
200,9,200,7,0.454861111111111,0.582068112633181
210,9,200,9,0.46875,0.582106164383562
170,6,210,9,0.482638888888889,0.582144216133942
190,9,170,6,0.496527777777778,0.582182267884323
VRB,8,190,9,0.510416666666667,0.582220319634703
190,6,VRB,8,0.524305555555556,0.582258371385084
190,6,190,6,0.538194444444444,0.582296423135464
210,3,190,6,0.552083333333333,0.582334474885845
190,6,210,3,0.565972222222222,0.582372526636225
190,9,190,6,0.579861111111111,0.582410578386606
220,9,190,9,0.59375,0.582448630136986
190,8,220,9,0.607638888888889,0.582486681887367
170,6,190,8,0.621527777777778,0.582524733637747
190,8,170,6,0.635416666666667,0.582562785388128
190,9,190,8,0.649305555555556,0.582600837138508
200,7,190,9,0.663194444444444,0.582638888888889
190,7,200,7,0.677083333333333,0.582676940639269
200,9,190,7,0.690972222222222,0.58271499238965
200,8,200,9,0.704861111111111,0.58275304414003
200,7,200,8,0.71875,0.582791095890411
170,6,200,7,0.732638888888889,0.582829147640792
180,5,170,6,0.746527777777778,0.582867199391172
190,5,180,5,0.760416666666667,0.582905251141553
170,5,190,5,0.774305555555556,0.582943302891933
170,5,170,5,0.788194444444444,0.582981354642314
170,3,170,5,0.802083333333333,0.583019406392694
170,3,170,3,0.815972222222222,0.583057458143075
170,3,170,3,0.829861111111111,0.583095509893455
170,6,170,3,0.84375,0.583133561643836
180,6,170,6,0.857638888888889,0.583171613394216
170,3,180,6,0.871527777777778,0.583209665144597
180,5,170,3,0.885416666666667,0.583247716894977
180,6,180,5,0.899305555555556,0.583285768645358
180,6,180,6,0.913194444444444,0.583323820395738
190,7,180,6,0.927083333333333,0.583361872146119
190,9,190,7,0.940972222222222,0.583399923896499
200,9,190,9,0.954861111111111,0.58343797564688
190,7,200,9,0.96875,0.58347602739726
190,8,190,7,0.982638888888889,0.583514079147641
180,8,190,8,0.996527777777778,0.583552130898021
,,180,8,0.999305555555556,0.583559741248097
180,7,,,0.0104166666666667,0.583590182648402
180,5,180,7,0.0243055555555556,0.583628234398782
200,6,180,5,0.0381944444444444,0.583666286149163
190,3,200,6,0.0520833333333333,0.583704337899543
000,0,190,3,0.0659722222222222,0.583742389649924
170,3,000,0,0.0798611111111111,0.583780441400304
180,5,170,3,0.09375,0.583818493150685
200,5,180,5,0.107638888888889,0.583856544901065
200,6,200,5,0.121527777777778,0.583894596651446
190,7,200,6,0.135416666666667,0.583932648401826
200,7,190,7,0.149305555555556,0.583970700152207
200,8,200,7,0.163194444444444,0.584008751902587
200,8,200,8,0.177083333333333,0.584046803652968
200,7,200,8,0.190972222222222,0.584084855403349
190,8,200,7,0.204861111111111,0.584122907153729
200,5,190,8,0.21875,0.58416095890411
170,5,200,5,0.232638888888889,0.58419901065449
000,0,170,5,0.246527777777778,0.584237062404871
140,5,000,0,0.260416666666667,0.584275114155251
170,5,140,5,0.274305555555556,0.584313165905632
140,3,170,5,0.288194444444444,0.584351217656012
150,5,140,3,0.302083333333333,0.584389269406393
160,7,150,5,0.315972222222222,0.584427321156773
160,6,160,7,0.329861111111111,0.584465372907154
180,8,160,6,0.34375,0.584503424657534
180,7,180,8,0.357638888888889,0.584541476407915
190,9,180,7,0.371527777777778,0.584579528158295
220,7,190,9,0.385416666666667,0.584617579908676
220,5,220,7,0.399305555555556,0.584655631659056
210,5,220,5,0.413194444444444,0.584693683409437
200,9,210,5,0.427083333333333,0.584731735159817
190,10,200,9,0.440972222222222,0.584769786910198
190,8,190,10,0.454861111111111,0.584807838660578
210,9,190,8,0.46875,0.584845890410959
210,8,210,9,0.482638888888889,0.584883942161339
200,9,210,8,0.496527777777778,0.58492199391172
210,8,200,9,0.510416666666667,0.5849600456621
190,10,210,8,0.524305555555556,0.584998097412481
190,8,190,10,0.538194444444444,0.585036149162862
210,7,190,8,0.552083333333333,0.585074200913242
220,7,210,7,0.565972222222222,0.585112252663623
190,9,220,7,0.579861111111111,0.585150304414003
210,7,190,9,0.59375,0.585188356164384
210,7,210,7,0.607638888888889,0.585226407914764
210,6,210,7,0.621527777777778,0.585264459665145
180,6,210,6,0.635416666666667,0.585302511415525
190,8,180,6,0.649305555555556,0.585340563165906
220,3,190,8,0.663194444444444,0.585378614916286
250,6,220,3,0.677083333333333,0.585416666666667
170,6,250,6,0.690972222222222,0.585454718417047
210,6,170,6,0.704861111111111,0.585492770167428
190,7,210,6,0.71875,0.585530821917808
170,5,190,7,0.732638888888889,0.585568873668189
180,5,170,5,0.746527777777778,0.585606925418569
160,3,180,5,0.760416666666667,0.58564497716895
160,3,160,3,0.774305555555556,0.58568302891933
000,0,160,3,0.788194444444444,0.585721080669711
170,3,000,0,0.802083333333333,0.585759132420091
180,3,170,3,0.815972222222222,0.585797184170472
170,3,180,3,0.829861111111111,0.585835235920852
000,0,170,3,0.84375,0.585873287671233
000,0,000,0,0.857638888888889,0.585911339421613
000,0,000,0,0.871527777777778,0.585949391171994
150,3,000,0,0.885416666666667,0.585987442922374
000,0,150,3,0.899305555555556,0.586025494672755
000,0,000,0,0.913194444444444,0.586063546423136
000,0,000,0,0.927083333333333,0.586101598173516
120,3,000,0,0.940972222222222,0.586139649923896
130,3,120,3,0.954861111111111,0.586177701674277
150,3,130,3,0.96875,0.586215753424657
000,0,150,3,0.982638888888889,0.586253805175038
150,3,000,0,0.996527777777778,0.586291856925419
,,150,3,0.999305555555556,0.586299467275495
000,0,,,0.0104166666666667,0.586329908675799
160,3,000,0,0.0243055555555556,0.58636796042618
000,0,160,3,0.0381944444444444,0.58640601217656
000,0,000,0,0.0520833333333333,0.586444063926941
000,0,000,0,0.0659722222222222,0.586482115677321
000,0,000,0,0.0798611111111111,0.586520167427702
000,0,000,0,0.09375,0.586558219178082
000,0,000,0,0.107638888888889,0.586596270928463
130,5,000,0,0.121527777777778,0.586634322678843
000,0,130,5,0.135416666666667,0.586672374429224
000,0,000,0,0.149305555555556,0.586710426179604
000,0,000,0,0.163194444444444,0.586748477929985
000,0,000,0,0.177083333333333,0.586786529680365
000,0,000,0,0.190972222222222,0.586824581430746
000,0,000,0,0.204861111111111,0.586862633181126
000,0,000,0,0.21875,0.586900684931507
000,0,000,0,0.232638888888889,0.586938736681887
000,0,000,0,0.246527777777778,0.586976788432268
000,0,000,0,0.260416666666667,0.587014840182648
000,0,000,0,0.274305555555556,0.587052891933029
000,0,000,0,0.288194444444444,0.587090943683409
000,0,000,0,0.302083333333333,0.58712899543379
000,0,000,0,0.315972222222222,0.58716704718417
000,0,000,0,0.329861111111111,0.587205098934551
000,0,000,0,0.34375,0.587243150684931
210,3,000,0,0.357638888888889,0.587281202435312
000,0,210,3,0.371527777777778,0.587319254185693
000,0,000,0,0.384722222222222,0.587355403348554
000,0,000,0,0.399305555555556,0.587395357686454
000,0,000,0,0.413194444444444,0.587433409436834
000,0,000,0,0.427083333333333,0.587471461187215
000,0,000,0,0.440972222222222,0.587509512937595
000,0,000,0,0.454861111111111,0.587547564687976
170,5,000,0,0.46875,0.587585616438356
210,3,170,5,0.482638888888889,0.587623668188737
240,6,210,3,0.496527777777778,0.587661719939117
240,6,240,6,0.510416666666667,0.587699771689498
270,6,240,6,0.524305555555556,0.587737823439878
320,3,270,6,0.538194444444444,0.587775875190259
000,0,320,3,0.552083333333333,0.587813926940639
000,0,000,0,0.565972222222222,0.58785197869102
000,0,000,0,0.579861111111111,0.5878900304414
000,0,000,0,0.59375,0.587928082191781
330,6,000,0,0.607638888888889,0.587966133942161
320,5,330,6,0.621527777777778,0.588004185692542
000,0,320,5,0.635416666666667,0.588042237442922
300,6,000,0,0.649305555555556,0.588080289193303
000,0,300,6,0.663194444444444,0.588118340943683
310,5,000,0,0.677083333333333,0.588156392694064
310,3,310,5,0.690972222222222,0.588194444444444
300,5,310,3,0.704861111111111,0.588232496194825
260,5,300,5,0.71875,0.588270547945206
280,5,260,5,0.732638888888889,0.588308599695586
290,3,280,5,0.746527777777778,0.588346651445967
000,0,290,3,0.760416666666667,0.588384703196347
340,3,000,0,0.774305555555556,0.588422754946728
000,0,340,3,0.788194444444444,0.588460806697108
000,0,000,0,0.802083333333333,0.588498858447489
000,0,000,0,0.815972222222222,0.588536910197869
000,0,000,0,0.829861111111111,0.58857496194825
000,0,000,0,0.84375,0.58861301369863
000,0,000,0,0.857638888888889,0.588651065449011
000,0,000,0,0.871527777777778,0.588689117199391
000,0,000,0,0.885416666666667,0.588727168949772
000,0,000,0,0.899305555555556,0.588765220700152
250,3,000,0,0.913194444444444,0.588803272450533
000,0,250,3,0.927083333333333,0.588841324200913
000,0,000,0,0.940972222222222,0.588879375951294
330,3,000,0,0.954861111111111,0.588917427701674
330,3,330,3,0.96875,0.588955479452055
330,3,330,3,0.981944444444444,0.588991628614916
330,5,330,3,0.99375,0.58902397260274
330,5,330,5,0.995833333333333,0.589029680365297
,,330,5,0.999305555555556,0.589039193302892
000,0,,,0.28125,0.589811643835616
000,0,000,0,0.288194444444444,0.589830669710807
000,0,000,0,0.302083333333333,0.589868721461187
000,0,000,0,0.315972222222222,0.589906773211568
000,0,000,0,0.329861111111111,0.589944824961948
000,0,000,0,0.34375,0.589982876712329
340,7,000,0,0.357638888888889,0.590020928462709
000,0,340,7,0.371527777777778,0.59005898021309
000,0,000,0,0.385416666666667,0.59009703196347
010,3,000,0,0.399305555555556,0.590135083713851
020,5,010,3,0.413194444444444,0.590173135464231
010,5,020,5,0.427083333333333,0.590211187214612
350,3,010,5,0.440972222222222,0.590249238964992
360,3,350,3,0.454861111111111,0.590287290715373
320,5,360,3,0.46875,0.590325342465753
290,3,320,5,0.482638888888889,0.590363394216134
340,7,290,3,0.496527777777778,0.590401445966514
